"ITEM","Item","BANK","Bank","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BC35TD","35. Total regulatory capital","ALL","All banks","IRL","Ireland","2007","2007",73848.306,,
"BC35TD","35. Total regulatory capital","ALL","All banks","IRL","Ireland","2008","2008",76863.355,,
"BC35TD","35. Total regulatory capital","ALL","All banks","IRL","Ireland","2009","2009",79127.503,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ITA","Italy","2007","2007",279097,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ITA","Italy","2008","2008",204532,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ITA","Italy","2009","2009",218652,,
"BC35TD","35. Total regulatory capital","ALL","All banks","KOR","Korea","2007","2007",117558493.578,,
"BC35TD","35. Total regulatory capital","ALL","All banks","KOR","Korea","2008","2008",129307788.528,,
"BC35TD","35. Total regulatory capital","ALL","All banks","KOR","Korea","2009","2009",144527395.829,,
"BC35TD","35. Total regulatory capital","ALL","All banks","MEX","Mexico","2007","2007",476429.108,,
"BC35TD","35. Total regulatory capital","ALL","All banks","MEX","Mexico","2008","2008",526528.227,,
"BC35TD","35. Total regulatory capital","ALL","All banks","MEX","Mexico","2009","2009",584901.177,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NLD","Netherlands","2007","2007",133240,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NLD","Netherlands","2008","2008",130246,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NLD","Netherlands","2009","2009",137973,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NZL","New Zealand","2007","2007",19496.615,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NZL","New Zealand","2008","2008",22863.296,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NZL","New Zealand","2009","2009",24091.839,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NOR","Norway","2007","2007",53706,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NOR","Norway","2008","2008",223810,,
"BC35TD","35. Total regulatory capital","ALL","All banks","NOR","Norway","2009","2009",235144,,
"BC35TD","35. Total regulatory capital","ALL","All banks","POL","Poland","2007","2007",61498.915,,
"BC35TD","35. Total regulatory capital","ALL","All banks","POL","Poland","2008","2008",77132.285,,
"BC35TD","35. Total regulatory capital","ALL","All banks","POL","Poland","2009","2009",89823.203,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SVK","Slovak Republic","2007","2007",3175.247,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SVK","Slovak Republic","2008","2008",3834.843,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SVK","Slovak Republic","2009","2009",4170.992,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ESP","Spain","2007","2007",223903,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ESP","Spain","2008","2008",231222,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ESP","Spain","2009","2009",251907,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SWE","Sweden","2007","2007",450855,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SWE","Sweden","2008","2008",532914,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SWE","Sweden","2009","2009",571788,,
"BC35TD","35. Total regulatory capital","ALL","All banks","CHE","Switzerland","2007","2007",163948,,
"BC35TD","35. Total regulatory capital","ALL","All banks","CHE","Switzerland","2008","2008",175213,,
"BC35TD","35. Total regulatory capital","ALL","All banks","CHE","Switzerland","2009","2009",170554,,
"BC35TD","35. Total regulatory capital","ALL","All banks","USA","United States","2007","2007",1320162.876,,
"BC35TD","35. Total regulatory capital","ALL","All banks","USA","United States","2008","2008",1371810.665,,
"BC35TD","35. Total regulatory capital","ALL","All banks","USA","United States","2009","2009",1456710.296,,
"BC35TD","35. Total regulatory capital","ALL","All banks","CHL","Chile","2007","2007",7731560.634,,
"BC35TD","35. Total regulatory capital","ALL","All banks","CHL","Chile","2008","2008",9715767.349,,
"BC35TD","35. Total regulatory capital","ALL","All banks","CHL","Chile","2009","2009",10556336.354,,
"BC35TD","35. Total regulatory capital","ALL","All banks","EST","Estonia","2007","2007",2258.682,,
"BC35TD","35. Total regulatory capital","ALL","All banks","EST","Estonia","2008","2008",2230.023,,
"BC35TD","35. Total regulatory capital","ALL","All banks","EST","Estonia","2009","2009",2472.2,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ISR","Israel","2007","2007",91183.347,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ISR","Israel","2008","2008",93678.344,,
"BC35TD","35. Total regulatory capital","ALL","All banks","ISR","Israel","2009","2009",115379.705,,
"BC35TD","35. Total regulatory capital","ALL","All banks","RUS","Russia","2007","2007",2671534.636,,
"BC35TD","35. Total regulatory capital","ALL","All banks","RUS","Russia","2008","2008",3811085.68,,
"BC35TD","35. Total regulatory capital","ALL","All banks","RUS","Russia","2009","2009",4620577.008,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SVN","Slovenia","2007","2007",3949.786,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SVN","Slovenia","2008","2008",5076.766,,
"BC35TD","35. Total regulatory capital","ALL","All banks","SVN","Slovenia","2009","2009",5215.548,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","AUT","Austria","2007","2007",436488,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","AUT","Austria","2008","2008",454725,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","BEL","Belgium","2007","2007",405853.088,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","BEL","Belgium","2008","2008",332159.85,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","BEL","Belgium","2009","2009",311410.725,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","IRL","Ireland","2007","2007",566830.189,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","IRL","Ireland","2008","2008",642336.513,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","IRL","Ireland","2009","2009",607521.95,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ITA","Italy","2007","2007",1835226,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ITA","Italy","2008","2008",1912332,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ITA","Italy","2009","2009",1826701,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","KOR","Korea","2007","2007",994619998.437,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","KOR","Korea","2008","2008",1089878235.77,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","KOR","Korea","2009","2009",1036506276.545,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","MEX","Mexico","2007","2007",2952472.596,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","MEX","Mexico","2008","2008",3446813.209,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","MEX","Mexico","2009","2009",3589583.371,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NLD","Netherlands","2007","2007",1507446,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NLD","Netherlands","2008","2008",1088919,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NLD","Netherlands","2009","2009",922319,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NZL","New Zealand","2007","2007",186015.686,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NZL","New Zealand","2008","2008",202191.325,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NZL","New Zealand","2009","2009",191127.084,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NOR","Norway","2007","2007",394864,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NOR","Norway","2008","2008",1993217,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","NOR","Norway","2009","2009",1802198,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","POL","Poland","2007","2007",509059.863,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","POL","Poland","2008","2008",606698.343,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","POL","Poland","2009","2009",590746.548,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SVK","Slovak Republic","2007","2007",23679.169,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SVK","Slovak Republic","2008","2008",34594.515,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SVK","Slovak Republic","2009","2009",33299.967,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ESP","Spain","2007","2007",2091371,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ESP","Spain","2008","2008",2051378,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ESP","Spain","2009","2009",2064370,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SWE","Sweden","2007","2007",2320438,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SWE","Sweden","2008","2008",2904853,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SWE","Sweden","2009","2009",2683030,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","CHE","Switzerland","2008","2008",1172627,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","CHE","Switzerland","2009","2009",955129,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","CHL","Chile","2007","2007",63475800.435,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","CHL","Chile","2008","2008",77564695.143,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","CHL","Chile","2009","2009",73622259.183,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","EST","Estonia","2007","2007",0,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","EST","Estonia","2008","2008",11825.113,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","EST","Estonia","2009","2009",1107.915,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ISR","Israel","2007","2007",836225.433,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ISR","Israel","2008","2008",910523.666,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","ISR","Israel","2009","2009",844424.999,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","RUS","Russia","2007","2007",17244661.238,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","RUS","Russia","2008","2008",22691198.942,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","RUS","Russia","2009","2009",22145014.75,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SVN","Slovenia","2007","2007",37384.215,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SVN","Slovenia","2008","2008",3478.942,,
"BC36TE","36. Risk-weighted assets","ALL","All banks","SVN","Slovenia","2009","2009",3572.616,,
"SI37TE","37. Number of institutions","ALL","All banks","AUT","Austria","2007","2007",870,,
"SI37TE","37. Number of institutions","ALL","All banks","AUT","Austria","2008","2008",867,,
"SI37TE","37. Number of institutions","ALL","All banks","BEL","Belgium","2007","2007",52,,
"SI37TE","37. Number of institutions","ALL","All banks","BEL","Belgium","2008","2008",51,,
"SI37TE","37. Number of institutions","ALL","All banks","BEL","Belgium","2009","2009",48,,
"SI37TE","37. Number of institutions","ALL","All banks","CZE","Czech Republic","2007","2007",37,,
"SI37TE","37. Number of institutions","ALL","All banks","CZE","Czech Republic","2008","2008",37,,
"SI37TE","37. Number of institutions","ALL","All banks","CZE","Czech Republic","2009","2009",39,,
"SI37TE","37. Number of institutions","ALL","All banks","DNK","Denmark","2007","2007",104,,
"SI37TE","37. Number of institutions","ALL","All banks","DNK","Denmark","2008","2008",101,,
"SI37TE","37. Number of institutions","ALL","All banks","DNK","Denmark","2009","2009",99,,
"SI37TE","37. Number of institutions","ALL","All banks","FIN","Finland","2007","2007",334,,
"SI37TE","37. Number of institutions","ALL","All banks","FIN","Finland","2008","2008",333,,
"SI37TE","37. Number of institutions","ALL","All banks","FIN","Finland","2009","2009",318,,
"SI37TE","37. Number of institutions","ALL","All banks","FRA","France","2007","2007",349,,
"SI37TE","37. Number of institutions","ALL","All banks","FRA","France","2008","2008",338,,
"SI37TE","37. Number of institutions","ALL","All banks","FRA","France","2009","2009",325,,
"SI37TE","37. Number of institutions","ALL","All banks","DEU","Germany","2007","2007",1856,,
"SI37TE","37. Number of institutions","ALL","All banks","DEU","Germany","2008","2008",1816,,
"SI37TE","37. Number of institutions","ALL","All banks","DEU","Germany","2009","2009",1774,,
"SI37TE","37. Number of institutions","ALL","All banks","IRL","Ireland","2007","2007",42,,
"SI37TE","37. Number of institutions","ALL","All banks","IRL","Ireland","2008","2008",42,,
"SI37TE","37. Number of institutions","ALL","All banks","IRL","Ireland","2009","2009",41,,
"SI37TE","37. Number of institutions","ALL","All banks","ITA","Italy","2007","2007",800,,
"SI37TE","37. Number of institutions","ALL","All banks","ITA","Italy","2008","2008",795,,
"SI37TE","37. Number of institutions","ALL","All banks","ITA","Italy","2009","2009",768,,
"SI37TE","37. Number of institutions","ALL","All banks","JPN","Japan","2007","2007",124,,
"SI37TE","37. Number of institutions","ALL","All banks","JPN","Japan","2008","2008",123,,
"SI37TE","37. Number of institutions","ALL","All banks","KOR","Korea","2007","2007",1132,,
"SI37TE","37. Number of institutions","ALL","All banks","KOR","Korea","2008","2008",1118,,
"SI37TE","37. Number of institutions","ALL","All banks","KOR","Korea","2009","2009",1105,,
"SI37TE","37. Number of institutions","ALL","All banks","LUX","Luxembourg","2007","2007",156,,
"SI37TE","37. Number of institutions","ALL","All banks","LUX","Luxembourg","2008","2008",152,,
"SI37TE","37. Number of institutions","ALL","All banks","MEX","Mexico","2007","2007",154,,
"SI37TE","37. Number of institutions","ALL","All banks","MEX","Mexico","2008","2008",171,,
"SI37TE","37. Number of institutions","ALL","All banks","MEX","Mexico","2009","2009",234,,
"SI37TE","37. Number of institutions","ALL","All banks","NLD","Netherlands","2007","2007",101,,
"SI37TE","37. Number of institutions","ALL","All banks","NLD","Netherlands","2008","2008",99,,
"SI37TE","37. Number of institutions","ALL","All banks","NLD","Netherlands","2009","2009",93,,
"SI37TE","37. Number of institutions","ALL","All banks","NZL","New Zealand","2007","2007",17,,
"SI37TE","37. Number of institutions","ALL","All banks","NZL","New Zealand","2008","2008",18,,
"SI37TE","37. Number of institutions","ALL","All banks","NZL","New Zealand","2009","2009",19,,
"SI37TE","37. Number of institutions","ALL","All banks","NOR","Norway","2007","2007",149,,
"SI37TE","37. Number of institutions","ALL","All banks","NOR","Norway","2008","2008",147,,
"SI37TE","37. Number of institutions","ALL","All banks","NOR","Norway","2009","2009",148,,
"SI37TE","37. Number of institutions","ALL","All banks","POL","Poland","2007","2007",645,,
"SI37TE","37. Number of institutions","ALL","All banks","POL","Poland","2008","2008",649,,
"SI37TE","37. Number of institutions","ALL","All banks","POL","Poland","2009","2009",643,,
"SI37TE","37. Number of institutions","ALL","All banks","SVK","Slovak Republic","2007","2007",26,,
"SI37TE","37. Number of institutions","ALL","All banks","SVK","Slovak Republic","2008","2008",28,,
"SI37TE","37. Number of institutions","ALL","All banks","SVK","Slovak Republic","2009","2009",28,,
"SI37TE","37. Number of institutions","ALL","All banks","ESP","Spain","2007","2007",280,,
"SI37TE","37. Number of institutions","ALL","All banks","ESP","Spain","2008","2008",286,,
"SI37TE","37. Number of institutions","ALL","All banks","ESP","Spain","2009","2009",280,,
"SI37TE","37. Number of institutions","ALL","All banks","SWE","Sweden","2007","2007",123,,
"SI37TE","37. Number of institutions","ALL","All banks","SWE","Sweden","2008","2008",118,,
"SI37TE","37. Number of institutions","ALL","All banks","SWE","Sweden","2009","2009",112,,
"SI37TE","37. Number of institutions","ALL","All banks","CHE","Switzerland","2007","2007",286,,
"SI37TE","37. Number of institutions","ALL","All banks","CHE","Switzerland","2008","2008",282,,
"SI37TE","37. Number of institutions","ALL","All banks","CHE","Switzerland","2009","2009",278,,
"SI37TE","37. Number of institutions","ALL","All banks","USA","United States","2007","2007",16878,,
"SI37TE","37. Number of institutions","ALL","All banks","USA","United States","2008","2008",16345,,
"SI37TE","37. Number of institutions","ALL","All banks","USA","United States","2009","2009",15801,,
"SI37TE","37. Number of institutions","ALL","All banks","CHL","Chile","2007","2007",26,,
"SI37TE","37. Number of institutions","ALL","All banks","CHL","Chile","2008","2008",26,,
